time,timebound_lower,timebound_upper,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1775.5,1775,1776,-0.049594264,0.245192009,0.000578421,-0.00471731,0,-0.003658046,0.001002891,0.035331403,0.012617209,0.001859508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005779979,0.000861992
1776.5,1776,1777,-0.039781496,0.245193009,0.000669899,-0.000463098,0,-0.003859109,0.000447823,0.036740306,0.013118004,0.001933781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004624149,0.000896472
1777.5,1777,1778,0.013978126,0.2451923,0.000692315,-0.006740856,0,-0.004062199,0.001349902,0.038148875,0.013618503,0.002008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006484188,0.000930951
1778.5,1778,1779,0.060233865,0.242000323,0.000270932,-0.010926002,0,-0.004267315,0.001786612,0.039557112,0.014118708,0.002082302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007596586,0.000965431
1779.5,1779,1780,0.05742576,0.171343045,0.000655498,-0.00577194,0,-0.004474388,0.001208984,0.040965015,0.014618618,0.00215655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006297074,0.000999911
1780.5,1780,1781,0.03563174,0.222367383,-0.000544022,-0.011931518,0,-0.004682791,0.001633191,0.042372586,0.015118234,0.00223079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006995397,0.00103439
1781.5,1781,1782,0.02716062,0.241589085,0.000446177,-0.00944122,0,-0.004892476,0.001649907,0.043779824,0.015617557,0.002305022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007358737,0.00106887
1782.5,1782,1783,-0.008003101,0.244670075,0.000191497,-0.007195606,0,-0.005104068,0.001219056,0.045186729,0.016116587,0.002379246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006468865,0.00110335
1783.5,1783,1784,-0.024555324,-2.089720815,0.000428524,-0.005497598,0,-0.005317542,0.001081421,0.046593302,0.016615324,0.002453461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649422,0.001137829
1784.5,1784,1785,-0.045912527,-3.063102508,0.00204287,-0.000472695,0,-0.005532826,0.000940112,0.047999543,0.017113769,0.002527669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006655966,0.001172309
