percentile,time,solar,volcanic,aerosol_radiation_interactions,aerosol_cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC_134a,HFC_23,HFC_32,HFC_125,HFC_143a,HFC_152a,HFC_227ea,HFC_236fa,HFC_245fa,HFC_365mfc,HFC_43_10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c_C4F8,CFC_12,CFC_11,CFC_113,CFC_114,CFC_115,CFC_13,HCFC_22,HCFC_141b,HCFC_142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon_1211,Halon_1301,Halon_2402,n_C4F10,n_C5F12,n_C6F14,i_C6F14,C7F16,C8F18,CFC_112,CFC_112a,CFC_113a,CFC_114a,HCFC_133a,HCFC_31,HCFC_124,O3,H2O_stratospheric,aerosol,nonco2wmghg,halogen,anthro,total,minor,natural,wmghg,anthro_nonwmghg
p05,1932,-0.088929062,0.091698348,-0.167996122,-0.733121158,1.97e-05,-0.231376852,-7.95e-05,0.483308653,0.162345238,0.048993619,0.0,7.71e-08,1.42e-08,0.0,0.0,0.0,6.26e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.61e-09,5.96e-05,1.8e-05,5.33e-07,0.0,0.0,0.0,1.38e-05,0.0,0.0,2.54e-06,0.0,0.0,0.0,0.0,0.000535357,-4.26e-13,1.01e-07,3.73e-08,8.17e-06,-9.13e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066176226,-3.81e-05,-0.823070031,0.219639226,0.000705165,-0.000398562,0.080091045,-0.192360646,0.024985115,0.732315484,-0.805005835
p05,1933,-0.098641317,-0.204434513,-0.177308747,-0.744862067,2.95e-05,-0.233013393,-7.91e-05,0.488045766,0.164237944,0.049463334,0.0,8.38e-08,1.43e-08,0.0,0.0,0.0,6.34e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.64e-09,6.16e-05,1.86e-05,5.51e-07,0.0,0.0,0.0,2.3e-05,0.0,0.0,2.88e-06,0.0,0.0,0.0,0.0,0.000600708,2.73e-13,2.11e-07,3.73e-08,8.98e-06,-1.43e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066477247,-3.86e-05,-0.840152809,0.222207201,0.000792419,-0.0112421,-0.225711044,-0.193872483,-0.275845174,0.7399387,-0.823132496
p05,1934,-0.090819907,0.078162292,-0.197719816,-0.805157559,3.93e-05,-0.234661475,-8.56e-05,0.493946455,0.166394399,0.049770118,0.0,9.11e-08,1.45e-08,0.0,0.0,0.0,6.41e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-09,6.37e-05,1.92e-05,5.69e-07,0.0,0.0,0.0,3.22e-05,0.0,0.0,3.39e-06,9.95e-08,0.0,0.0,0.0,0.000676134,-1.92e-12,3.17e-07,3.73e-08,9.81e-06,-3.01e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069113638,-3.92e-05,-0.912830385,0.224879286,0.000889939,-0.067203959,-0.004345973,-0.19361221,0.007229751,0.748862697,-0.888774721
p05,1935,-0.05555398,0.156146509,-0.21253562,-0.829123739,4.92e-05,-0.23633544,-8.65e-05,0.500770338,0.168577277,0.050149582,0.0,9.9e-08,1.47e-08,0.0,0.0,0.0,6.49e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-09,6.65e-05,2e-05,5.94e-07,0.0,0.0,0.0,4.15e-05,0.0,0.0,3.73e-06,2.49e-06,0.0,0.0,0.0,0.000769203,1.27e-12,4.23e-07,3.73e-08,1.07e-05,-2.8e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070164563,-3.97e-05,-0.94696108,0.22767786,0.001010027,-0.087928714,0.106929164,-0.194756593,0.129911652,0.758886781,-0.920383762
p05,1936,0.001501953,0.168803799,-0.22957524,-0.881042518,5.9e-05,-0.238004364,-9.32e-05,0.512978881,0.170524298,0.05065031,0.0,1.08e-07,1.48e-08,0.0,0.0,0.0,6.57e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.73e-09,7.11e-05,2.13e-05,6.34e-07,0.0,0.0,0.0,5.07e-05,0.0,0.0,4.07e-06,1.04e-05,0.0,0.0,0.0,0.000887624,-9.23e-12,5.28e-07,3.73e-08,1.16e-05,1.24e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072927124,-4.02e-05,-1.010341053,0.230434076,0.001168472,-0.126197839,0.151438709,-0.194425791,0.204124903,0.774287596,-0.975476182
p05,1937,0.01553797,0.164170012,-0.2459897,-0.903034966,6.88e-05,-0.239693214,-9.35e-05,0.52464144,0.17235927,0.051285181,0.0,1.17e-07,1.5e-08,0.0,0.0,0.0,6.64e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.77e-09,7.72e-05,2.3e-05,6.89e-07,0.0,0.0,0.0,5.99e-05,0.0,0.0,4.4e-06,1.83e-05,0.0,0.0,0.0,0.001016006,6.3e-12,6.34e-07,3.74e-08,1.26e-05,-1.01e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073969178,-4.07e-05,-1.044952319,0.23325442,0.001341081,-0.142069312,0.148733872,-0.195873574,0.214498199,0.789285528,-1.009124864
p05,1938,0.007249425,0.165665792,-0.22721971,-0.849141974,7.86e-05,-0.241459277,-8.74e-05,0.532803322,0.174116418,0.052030111,0.0,1.27e-07,1.52e-08,0.0,0.0,0.0,6.72e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-09,8.52e-05,2.52e-05,7.6e-07,0.0,0.0,0.0,6.91e-05,0.0,0.0,4.74e-06,2.61e-05,0.0,0.0,0.0,0.001142114,-4.71e-11,7.4e-07,3.72e-08,1.36e-05,8.74e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072962673,-4.12e-05,-0.97957088,0.236125088,0.001514729,-0.070774834,0.210653752,-0.199040504,0.207274139,0.800666478,-0.94997208
p05,1939,-0.004712743,0.16960839,-0.245292328,-0.900294223,8.85e-05,-0.243200336,-9.29e-05,0.541375292,0.176670261,0.052637975,0.0,1.38e-07,1.54e-08,0.0,0.0,0.0,6.79e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.83e-09,9.44e-05,2.77e-05,8.4e-07,0.0,0.0,0.0,7.83e-05,8.51e-08,0.0,5.08e-06,3.4e-05,0.0,0.0,0.0,0.00127517,3.31e-11,8.45e-07,3.75e-08,1.46e-05,-5.21e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07572443,-4.19e-05,-1.042517899,0.239652437,0.001697045,-0.112965742,0.158742185,-0.198968009,0.198464036,0.813247203,-1.005626292
p05,1940,-0.02005255,0.17032588,-0.268938163,-0.937918868,9.83e-05,-0.243625435,-9.39e-05,0.549136742,0.177971635,0.053359063,0.0,1.5e-07,1.55e-08,0.0,0.0,0.0,6.87e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.86e-09,0.000105376,3.07e-05,9.38e-07,0.0,0.0,0.0,8.75e-05,1.77e-06,0.0,5.42e-06,4.18e-05,0.0,0.0,0.0,0.001429105,-2.56e-10,9.51e-07,3.68e-08,1.58e-05,7.68e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07659258,-4.22e-05,-1.094247162,0.242039326,0.001907625,-0.150360059,0.10362201,-0.198947323,0.182518223,0.823771025,-1.055114282
p05,1941,-0.033929015,0.170321645,-0.278739165,-0.957765513,0.000105967,-0.242715197,-9.57e-05,0.556076582,0.179234007,0.054119489,0.0,1.63e-07,1.57e-08,0.0,0.0,0.0,6.95e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.89e-09,0.000116562,3.37e-05,1.04e-06,0.0,0.0,0.0,9.67e-05,9.23e-06,0.0,5.59e-06,4.96e-05,0.0,0.0,0.0,0.001610086,1.88e-10,1.06e-06,1.78e-07,1.69e-05,1.41e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077496703,-4.26e-05,-1.119691271,0.244539481,0.002157829,-0.161476867,0.076183472,-0.197481258,0.167931649,0.833482582,-1.076810793
p05,1942,-0.060648311,0.170197503,-0.28670309,-0.983511774,0.000114904,-0.24173894,-9.94e-05,0.561558614,0.181233071,0.054965343,0.0,1.77e-07,1.59e-08,0.0,0.0,0.0,7.02e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.92e-09,0.000131429,3.76e-05,1.17e-06,0.0,0.0,0.0,0.000105946,2.16e-05,0.0,5.93e-06,5.75e-05,0.0,0.0,0.0,0.001838514,-1.85e-09,1.16e-06,6e-07,1.82e-05,2.59e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078588043,-4.31e-05,-1.151155965,0.247942915,0.00247102,-0.178147259,0.032947797,-0.195497105,0.140750217,0.842717114,-1.103875174
p05,1943,-0.086633449,0.035637119,-0.289773598,-0.989934397,0.000123841,-0.240821348,-0.000100514,0.564807337,0.18302753,0.056931287,0.0,1.93e-07,1.61e-08,0.0,0.0,0.0,7.1e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.96e-09,0.000150775,4.27e-05,1.35e-06,0.0,0.0,0.0,0.000115159,3.88e-05,0.0,6.1e-06,6.53e-05,0.0,0.0,0.0,0.002110164,2.03e-06,1.27e-06,1.3e-06,1.94e-05,3.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080018774,-4.36e-05,-1.158562864,0.252525219,0.00284881,-0.17229817,-0.163573724,-0.194154536,-0.04040755,0.850864573,-1.106964564
p05,1944,-0.088752431,0.072166887,-0.282175193,-0.97832492,0.000134055,-0.23994412,-0.000100933,0.565022139,0.184478942,0.057611649,0.0,2.1e-07,1.62e-08,0.0,0.0,0.0,7.18e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.99e-09,0.000176696,4.92e-05,1.58e-06,0.0,4.23e-06,0.0,0.000124372,6.09e-05,0.0,6.27e-06,7.31e-05,0.0,0.0,0.0,0.002422146,8.14e-06,1.37e-06,2.25e-06,2.08e-05,4.27e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081418396,-4.4e-05,-1.142802965,0.255399582,0.003303465,-0.149686172,-0.09389489,-0.19301768,0.002359211,0.85408733,-1.088001224
p05,1945,-0.047638747,0.143567903,-0.243981499,-0.88818706,0.000144269,-0.239102931,-9.19e-05,0.564443589,0.185702817,0.058316791,0.0,2.28e-07,1.64e-08,0.0,0.0,0.0,7.25e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.02e-09,0.000195003,5.37e-05,1.75e-06,0.0,9.19e-05,8.67e-07,0.000133585,8.78e-05,0.0,6.44e-06,8.1e-05,0.0,0.0,0.0,0.002629358,1.36e-05,1.48e-06,3.46e-06,2.22e-05,4.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081011356,-4.43e-05,-1.02957709,0.258016674,0.003784192,-0.041168303,0.148932756,-0.194363386,0.124978501,0.856285909,-0.980659001
p05,1946,-0.011864391,0.16328221,-0.236605404,-0.870441092,0.000157036,-0.238291172,-9.09e-05,0.564378737,0.187442217,0.058937637,0.0,2.48e-07,1.66e-08,0.0,0.0,0.0,7.33e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.05e-09,0.000200647,5.5e-05,1.8e-06,0.0,0.000356442,1.49e-05,0.000142797,0.000119514,0.0,6.61e-06,8.88e-05,0.0,0.0,0.0,0.002791971,1.9e-05,1.58e-06,4.9e-06,2.38e-05,5.08e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080842241,-4.48e-05,-1.005822302,0.261275498,0.004502264,-0.014286005,0.241179497,-0.193597929,0.184262302,0.859614375,-0.956967453
p05,1947,0.011925519,0.087873381,-0.262078237,-0.916115067,0.000168526,-0.237522011,-9.24e-05,0.565730693,0.189834946,0.059204096,0.0,2.69e-07,1.67e-08,0.0,0.0,0.0,7.4e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.08e-09,0.000207156,5.65e-05,1.86e-06,0.0,0.000617786,5.37e-05,0.00015201,0.000156019,0.0,6.61e-06,9.67e-05,0.0,0.0,0.0,0.002951871,2.45e-05,1.69e-06,6.58e-06,2.54e-05,5.17e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08315645,-4.54e-05,-1.06687066,0.264860552,0.005242696,-0.063931635,0.125439281,-0.192295135,0.122849951,0.864857789,-1.012052844
p05,1948,0.021847265,0.112286292,-0.273935047,-0.949898767,0.00018257,-0.236716017,-9.7e-05,0.566133804,0.19222517,0.059352598,0.0,2.93e-07,1.69e-08,0.0,0.0,0.0,7.48e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.11e-09,0.000217387,5.88e-05,1.96e-06,0.0,0.000877102,8.95e-05,0.000161223,0.000197734,0.0,6.61e-06,0.000104495,0.0,0.0,0.0,0.003151272,2.99e-05,1.8e-06,8.47e-06,2.71e-05,5.18e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086279984,-4.61e-05,-1.109017235,0.268416182,0.006023322,-0.091764963,0.143541409,-0.190172648,0.162367061,0.869033406,-1.045172569
p05,1949,0.009083898,0.157559286,-0.270553693,-0.939285901,0.000196614,-0.236051319,-9.35e-05,0.5677192,0.194103809,0.059493525,0.0,3.18e-07,1.71e-08,0.0,0.0,0.0,7.56e-10,0.0,0.0,0.0,0.0,0.0,9.51e-08,3.15e-09,0.000228477,6.13e-05,2.06e-06,0.0,0.001136418,0.000125357,0.000170436,0.000239931,0.0,6.61e-06,0.000112333,0.0,0.0,0.0,0.003369835,3.53e-05,1.9e-06,1.06e-05,2.88e-05,5.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085973387,-4.66e-05,-1.097956268,0.271467142,0.006817858,-0.075972983,0.200846678,-0.190164848,0.201075556,0.873925151,-1.034634899
p05,1950,-0.01981894,0.166661666,-0.292825671,-1.002540311,0.000213211,-0.236950686,-0.000100892,0.570516896,0.195480892,0.059935533,0.0,3.56e-07,1.73e-08,0.0,0.0,0.0,7.63e-10,0.0,0.0,0.0,0.0,0.0,6.66e-07,3.18e-09,0.000238606,6.34e-05,2.16e-06,0.0,0.001390775,0.000160075,0.000179648,0.000284139,0.0,6.61e-06,0.000121149,0.0,0.0,0.0,0.003604279,4.07e-05,2.01e-06,1.29e-05,3.07e-05,4.72e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090038146,-4.7e-05,-1.175125111,0.27436036,0.007621838,-0.137265296,0.114394949,-0.189120171,0.179736451,0.879790361,-1.101872789
p05,1951,-0.044887775,0.147166173,-0.305343833,-0.992406173,0.000229808,-0.239559867,-9.4e-05,0.57337492,0.197457117,0.060314514,0.0,8.02e-07,1.74e-08,0.0,0.0,0.0,7.71e-10,0.0,0.0,0.0,0.0,0.0,1.89e-06,3.21e-09,0.000249438,6.56e-05,2.27e-06,0.0,0.001694349,0.000205377,0.000188756,0.000332525,0.0,6.61e-06,0.000122128,0.0,0.0,0.0,0.00381571,4.64e-05,2.11e-06,1.54e-05,3.27e-05,4.33e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089107054,-4.75e-05,-1.173527614,0.277796521,0.00848605,-0.134701244,0.066281824,-0.192953166,0.132245686,0.886395932,-1.106708132
p05,1952,-0.068853763,0.147611824,-0.314852853,-1.014242115,0.000247682,-0.242077526,-9.55e-05,0.578327701,0.199629412,0.060824967,0.0,2.43e-06,1.76e-08,0.0,0.0,0.0,7.79e-10,0.0,0.0,0.0,0.0,0.0,5.19e-06,3.24e-09,0.000261609,6.79e-05,2.39e-06,0.0,0.002058056,0.000278293,0.00019887,0.000380325,0.0,6.61e-06,0.000120169,0.0,0.0,0.0,0.00393012,5.26e-05,2.22e-06,1.8e-05,3.48e-05,4.07e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091061637,-4.81e-05,-1.202176435,0.281570058,0.009365119,-0.150552251,0.027395261,-0.194686626,0.108784477,0.89551744,-1.131851241
p05,1953,-0.086683883,0.15747288,-0.324788476,-1.039265812,0.00026811,-0.244396584,-9.8e-05,0.584205436,0.203188363,0.061764204,0.0,5.42e-06,1.78e-08,0.0,0.0,0.0,7.86e-10,0.0,0.0,0.0,0.0,0.0,8.65e-06,3.27e-09,0.000274056,7.02e-05,2.51e-06,0.0,0.002443527,0.000381336,0.000209853,0.000429316,0.0,6.61e-06,0.000120986,0.0,0.0,4.6e-08,0.00406676,5.91e-05,2.34e-06,2.09e-05,3.7e-05,3.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094094533,-4.91e-05,-1.235739715,0.287361871,0.01035191,-0.164129409,0.010941632,-0.195915813,0.102278289,0.907729823,-1.158843333
p05,1954,-0.097830525,0.16382806,-0.33299284,-1.056234784,0.000289814,-0.246891212,-9.99e-05,0.589720898,0.207522902,0.062412558,0.0,9.57e-06,1.8e-08,0.0,0.0,0.0,7.94e-10,0.0,0.0,0.0,0.0,0.0,1.21e-05,3.31e-09,0.000287686,7.24e-05,2.64e-06,0.0,0.002877305,0.000512808,0.000222576,0.000478191,0.0,6.61e-06,0.000125884,0.0,0.0,6.89e-07,0.004218217,6.85e-05,2.46e-06,2.42e-05,3.94e-05,3.47e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096256482,-5.03e-05,-1.257583545,0.293823079,0.011469852,-0.16851103,0.005432439,-0.197471418,0.098747597,0.920334071,-1.176896384
p05,1955,-0.074857635,0.163345581,-0.361141281,-1.109613773,0.000312795,-0.249514689,-0.000102956,0.594533799,0.212279288,0.063305986,0.0,1.48e-05,1.81e-08,0.0,0.0,0.0,8.02e-10,0.0,0.0,0.0,0.0,0.0,1.56e-05,3.34e-09,0.00030146,7.46e-05,2.78e-06,0.0,0.003364493,0.00067473,0.000238379,0.000527066,0.0,6.61e-06,0.000137654,0.0,0.0,4.27e-06,0.004383877,7.89e-05,2.58e-06,2.78e-05,4.2e-05,3.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100120179,-5.16e-05,-1.328505974,0.301143752,0.012724306,-0.218067003,-0.024301953,-0.19880506,0.120297931,0.933122072,-1.240105868
p05,1956,-0.010372739,0.062300622,-0.388883991,-1.178879861,0.000338329,-0.251841617,-0.000111844,0.598769477,0.217867093,0.064336337,0.0,2.12e-05,1.83e-08,0.0,0.0,0.0,8.09e-10,0.0,0.0,0.0,0.0,0.0,1.9e-05,3.37e-09,0.00031524,7.65e-05,2.91e-06,0.0,0.003923986,0.000877622,0.000255784,0.000576181,0.0,6.61e-06,0.000154915,0.0,0.0,1.14e-05,0.004563334,8.69e-05,2.69e-06,3.15e-05,4.46e-05,2.92e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10514091,-5.31e-05,-1.416325215,0.309660397,0.014154793,-0.277564093,-0.14818439,-0.198636995,0.069239572,0.94659525,-1.315369899
p05,1957,0.030756063,0.06196658,-0.401957249,-1.219864582,0.00036514,-0.254013202,-0.000118669,0.603172172,0.22351216,0.065310685,0.0,2.87e-05,1.85e-08,0.0,0.0,0.0,8.17e-10,0.0,0.0,0.0,0.0,0.0,2.25e-05,3.4e-09,0.000328443,7.82e-05,3.03e-06,0.0,0.004571274,0.001117342,0.000275917,0.0006229,0.0,6.61e-06,0.000175873,0.0,0.0,2.23e-05,0.004755431,9.5e-05,2.81e-06,3.53e-05,4.75e-05,2.75e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109241243,-5.47e-05,-1.465554939,0.318399807,0.015765163,-0.302256113,-0.117722753,-0.198728083,0.110738786,0.960513818,-1.355213465
p05,1958,0.028131606,0.140757248,-0.402864725,-1.205319553,0.000394504,-0.255270325,-0.000117015,0.608482536,0.227947228,0.06609305,0.0,3.72e-05,1.86e-08,0.0,0.0,0.0,8.24e-10,0.0,0.0,0.0,0.0,0.0,2.6e-05,3.43e-09,0.000340152,7.95e-05,3.13e-06,0.0,0.005270077,0.001355128,0.000299872,0.000670257,0.0,6.61e-06,0.000206977,0.0,0.0,3.48e-05,0.004959649,0.000103328,2.93e-06,3.93e-05,5.04e-05,2.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107903989,-5.6e-05,-1.448681831,0.325842167,0.017459033,-0.2761767,0.010706648,-0.19983717,0.202886742,0.973856866,-1.341890414
p05,1959,0.000573459,0.162629091,-0.420685337,-1.239606143,0.000425145,-0.256127577,-0.000120091,0.615469005,0.231706896,0.066741869,0.0,4.68e-05,1.88e-08,0.0,0.0,0.0,8.32e-10,0.0,0.0,0.0,0.0,0.0,2.94e-05,3.46e-09,0.000351548,8.07e-05,3.22e-06,0.0,0.006016365,0.001575375,0.00032751,0.000714263,0.0,6.94e-06,0.000248964,0.0,0.0,4.9e-05,0.00517618,0.000111724,3.05e-06,4.35e-05,5.34e-05,2.38e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109422816,-5.71e-05,-1.494581684,0.332510992,0.019215464,-0.300908037,-0.022522923,-0.199507715,0.198213153,0.988202032,-1.382181935
p05,1960,-0.014826473,0.166783821,-0.444903803,-1.28805223,0.000459617,-0.257175923,-0.000124593,0.627924682,0.234276612,0.067636753,0.0,5.74e-05,1.9e-08,0.0,0.0,0.0,8.4e-10,0.0,0.0,0.0,0.0,0.0,3.29e-05,4.57e-09,0.000364379,8.2e-05,3.32e-06,2.16e-09,0.006887212,0.001833248,0.000358734,0.000754911,0.0,7.62e-06,0.000293814,0.0,0.0,6.73e-05,0.005403776,0.00012014,3.18e-06,4.8e-05,5.66e-05,2.2e-06,2.22e-10,1.33e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111896627,-5.78e-05,-1.557586093,0.338621493,0.021189187,-0.334788989,-0.070822536,-0.199109015,0.186286426,1.007305416,-1.439312743
p05,1961,-0.059665878,0.167366762,-0.460113181,-1.316718961,0.000533553,-0.257961643,-0.00012471,0.638140601,0.236288038,0.068603007,0.0,6.89e-05,1.92e-08,0.0,0.0,0.0,8.47e-10,0.0,0.0,0.0,0.0,0.0,3.81e-05,4.82e-08,0.000377823,8.32e-05,3.4e-06,3.33e-07,0.007896433,0.002179001,0.000394531,0.000798036,0.0,8.98e-06,0.000344527,0.0,0.0,8.62e-05,0.005642772,0.000128421,3.31e-06,5.26e-05,5.98e-05,2.02e-06,1.78e-09,1.07e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115629984,-5.84e-05,-1.598769108,0.344561352,0.023488401,-0.353193368,-0.137654664,-0.19946047,0.14005721,1.023964334,-1.475828884
p05,1962,-0.084889839,0.16733476,-0.472144527,-1.333018829,0.000619798,-0.259404658,-0.000124821,0.649425488,0.241210409,0.069626196,0.0,8.14e-05,1.93e-08,0.0,0.0,0.0,8.55e-10,0.0,0.0,0.0,0.0,0.0,4.5e-05,1.16e-07,0.000391249,8.43e-05,3.48e-06,1.3e-06,0.00903832,0.00262169,0.000435889,0.000843077,0.0,1.12e-05,0.000408726,0.0,0.0,0.000109607,0.005891075,0.00013644,3.45e-06,5.74e-05,6.31e-05,1.83e-06,3.56e-09,2.13e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117355465,-5.98e-05,-1.622028059,0.353982388,0.02612,-0.348519934,-0.157152436,-0.200082651,0.115475235,1.045550786,-1.495601583
p05,1963,-0.093657998,-0.832115286,-0.501691436,-1.404162413,0.000687985,-0.260879673,-0.000132262,0.658560103,0.248003742,0.070756398,0.0,9.49e-05,1.95e-08,0.0,0.0,0.0,8.63e-10,0.0,0.0,0.0,0.0,0.0,5.37e-05,1.96e-07,0.000405581,8.55e-05,3.56e-06,2.85e-06,0.010373649,0.003172739,0.000483765,0.00088856,2.14e-08,1.44e-05,0.000490306,0.0,0.0,0.000138844,0.006145077,0.000144091,3.59e-06,6.24e-05,6.65e-05,1.65e-06,5.34e-09,4.01e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124857435,-6.18e-05,-1.715616015,0.365940315,0.029186545,-0.400367938,-1.123824869,-0.199128094,-0.876345346,1.06759555,-1.57100346
p05,1964,-0.096861009,-0.685407155,-0.520669034,-1.414513382,0.000755007,-0.261786905,-0.000125619,0.668854897,0.25413722,0.071815461,0.0,0.000109261,1.97e-08,0.0,0.0,0.0,8.7e-10,0.0,0.0,0.0,0.0,0.0,6.23e-05,2.93e-07,0.000420586,8.67e-05,3.63e-06,4.93e-06,0.011941578,0.00383616,0.000537951,0.000934841,5.2e-07,1.91e-05,0.000588147,0.0,0.0,0.000168197,0.006406202,0.000151257,3.74e-06,6.75e-05,6.99e-05,1.47e-06,7.11e-09,6.15e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125432349,-6.36e-05,-1.736334613,0.377794642,0.032710685,-0.395956714,-0.996659748,-0.200563861,-0.734194144,1.090679591,-1.590865778
p05,1965,-0.091984232,0.041888994,-0.537289909,-1.442025367,0.000844904,-0.262676788,-0.00012604,0.676081959,0.259166076,0.072885136,0.0,0.000124515,1.99e-08,0.0,0.0,0.0,8.78e-10,0.0,0.0,0.0,0.0,0.0,6.92e-05,4.17e-07,0.000437866,8.8e-05,3.7e-06,7.5e-06,0.013734828,0.004604072,0.000600298,0.000984241,2.87e-06,2.54e-05,0.000704179,0.0,0.0,0.000204916,0.006665213,0.000157867,3.87e-06,7.26e-05,7.34e-05,1.26e-06,1.03e-08,8.79e-08,0.0,3.12e-09,0.0,0.0,6.3e-09,7.1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129448381,-6.5e-05,-1.775734611,0.389013202,0.036663202,-0.406588271,-0.389401238,-0.200629828,-0.037733204,1.109932245,-1.622906265
