percentile,component,time,GMST
p05,aerosol_radiation_interactions,1887,-0.006530492
p05,aerosol_radiation_interactions,1888,-0.007798707
p05,aerosol_radiation_interactions,1889,-0.009068146
p05,aerosol_radiation_interactions,1890,-0.010252926
p05,aerosol_radiation_interactions,1891,-0.011478242
p05,aerosol_radiation_interactions,1892,-0.012346054
p05,aerosol_radiation_interactions,1893,-0.01308952
p05,aerosol_radiation_interactions,1894,-0.014161048
p05,aerosol_radiation_interactions,1895,-0.015485692
p05,aerosol_radiation_interactions,1896,-0.016661107
p05,aerosol_radiation_interactions,1897,-0.017994516
p05,aerosol_radiation_interactions,1898,-0.019578059
p05,aerosol_radiation_interactions,1899,-0.021652197
p05,aerosol_radiation_interactions,1900,-0.02403583
p05,aerosol_radiation_interactions,1901,-0.026084182
p05,aerosol_radiation_interactions,1902,-0.027876281
p05,aerosol_radiation_interactions,1903,-0.029930068
p05,aerosol_radiation_interactions,1904,-0.032269473
p05,aerosol_radiation_interactions,1905,-0.03476817
p05,aerosol_radiation_interactions,1906,-0.037551866
p05,aerosol_radiation_interactions,1907,-0.041095057
p05,aerosol_radiation_interactions,1908,-0.044165616
p05,aerosol_radiation_interactions,1909,-0.046372858
p05,aerosol_radiation_interactions,1910,-0.049178221
p05,aerosol_radiation_interactions,1911,-0.051713096
p05,aerosol_radiation_interactions,1912,-0.053778606
p05,aerosol_radiation_interactions,1913,-0.05626759
p05,aerosol_radiation_interactions,1914,-0.057797024
p05,aerosol_radiation_interactions,1915,-0.058046329
p05,aerosol_radiation_interactions,1916,-0.05941353
p05,aerosol_radiation_interactions,1917,-0.06202271
p05,aerosol_radiation_interactions,1918,-0.064210902
p05,aerosol_radiation_interactions,1919,-0.063922103
p05,aerosol_radiation_interactions,1920,-0.063604952
p05,aerosol_radiation_interactions,1921,-0.062982923
p05,aerosol_radiation_interactions,1922,-0.061388895
p05,aerosol_radiation_interactions,1923,-0.062170322
p05,aerosol_radiation_interactions,1924,-0.063631186
p05,aerosol_radiation_interactions,1925,-0.064558679
p05,aerosol_radiation_interactions,1926,-0.065736295
p05,aerosol_radiation_interactions,1927,-0.067769574
p05,aerosol_radiation_interactions,1928,-0.070077937
p05,aerosol_radiation_interactions,1929,-0.072890071
p05,aerosol_radiation_interactions,1930,-0.074979183
p05,aerosol_radiation_interactions,1931,-0.073864494
p05,aerosol_radiation_interactions,1932,-0.070681974
p05,aerosol_radiation_interactions,1933,-0.068658431
p05,aerosol_radiation_interactions,1934,-0.069514073
p05,aerosol_radiation_interactions,1935,-0.072141527
p05,aerosol_radiation_interactions,1936,-0.075576555
p05,aerosol_radiation_interactions,1937,-0.079704378
p05,aerosol_radiation_interactions,1938,-0.082099254
p05,aerosol_radiation_interactions,1939,-0.083812816
p05,aerosol_radiation_interactions,1940,-0.087825496
p05,aerosol_radiation_interactions,1941,-0.09243821
p05,aerosol_radiation_interactions,1942,-0.096489776
p05,aerosol_radiation_interactions,1943,-0.09991484
p05,aerosol_radiation_interactions,1944,-0.102046705
p05,aerosol_radiation_interactions,1945,-0.10100388
p05,aerosol_radiation_interactions,1946,-0.098243
p05,aerosol_radiation_interactions,1947,-0.098330685
p05,aerosol_radiation_interactions,1948,-0.100920056
p05,aerosol_radiation_interactions,1949,-0.103123482
p05,aerosol_radiation_interactions,1950,-0.105960554
p05,aerosol_radiation_interactions,1951,-0.110021211
p05,aerosol_radiation_interactions,1952,-0.114032117
p05,aerosol_radiation_interactions,1953,-0.118047342
p05,aerosol_radiation_interactions,1954,-0.121963721
p05,aerosol_radiation_interactions,1955,-0.126976563
p05,aerosol_radiation_interactions,1956,-0.133854751
p05,aerosol_radiation_interactions,1957,-0.140838979
p05,aerosol_radiation_interactions,1958,-0.146112381
p05,aerosol_radiation_interactions,1959,-0.15085122
p05,aerosol_radiation_interactions,1960,-0.156925252
p05,aerosol_radiation_interactions,1961,-0.163817981
p05,aerosol_radiation_interactions,1962,-0.170392978
p05,aerosol_radiation_interactions,1963,-0.177794463
p05,aerosol_radiation_interactions,1964,-0.186063055
p05,aerosol_radiation_interactions,1965,-0.193899637
p05,aerosol_radiation_interactions,1966,-0.201443727
p05,aerosol_radiation_interactions,1967,-0.208331523
p05,aerosol_radiation_interactions,1968,-0.215410296
p05,aerosol_radiation_interactions,1969,-0.223146622
p05,aerosol_radiation_interactions,1970,-0.23272208
p05,aerosol_radiation_interactions,1971,-0.242021968
p05,aerosol_radiation_interactions,1972,-0.250126223
p05,aerosol_radiation_interactions,1973,-0.259086859
p05,aerosol_radiation_interactions,1974,-0.266077732
p05,aerosol_radiation_interactions,1975,-0.269946092
p05,aerosol_radiation_interactions,1976,-0.274978555
p05,aerosol_radiation_interactions,1977,-0.281275663
p05,aerosol_radiation_interactions,1978,-0.28606973
p05,aerosol_radiation_interactions,1979,-0.291017106
p05,aerosol_radiation_interactions,1980,-0.29612539
p05,aerosol_radiation_interactions,1981,-0.298758887
p05,aerosol_radiation_interactions,1982,-0.299882516
p05,aerosol_radiation_interactions,1983,-0.299622508
p05,aerosol_radiation_interactions,1984,-0.299022625
p05,aerosol_radiation_interactions,1985,-0.300301209
p05,aerosol_radiation_interactions,1986,-0.301579718
p05,aerosol_radiation_interactions,1987,-0.303717137
p05,aerosol_radiation_interactions,1988,-0.306541342
p05,aerosol_radiation_interactions,1989,-0.308256033
p05,aerosol_radiation_interactions,1990,-0.309670165
p05,aerosol_radiation_interactions,1991,-0.312753057
p05,aerosol_radiation_interactions,1992,-0.312332808
p05,aerosol_radiation_interactions,1993,-0.308072638
p05,aerosol_radiation_interactions,1994,-0.306433226
p05,aerosol_radiation_interactions,1995,-0.30372657
p05,aerosol_radiation_interactions,1996,-0.298765395
p05,aerosol_radiation_interactions,1997,-0.298882641
p05,aerosol_radiation_interactions,1998,-0.30166397
p05,aerosol_radiation_interactions,1999,-0.298311955
p05,aerosol_radiation_interactions,2000,-0.292272564
p05,aerosol_radiation_interactions,2001,-0.288465633
p05,aerosol_radiation_interactions,2002,-0.288071952
p05,aerosol_radiation_interactions,2003,-0.291114074
p05,aerosol_radiation_interactions,2004,-0.294345554
p05,aerosol_radiation_interactions,2005,-0.297964827
p05,aerosol_radiation_interactions,2006,-0.302940241
p05,aerosol_radiation_interactions,2007,-0.305734404
p05,aerosol_radiation_interactions,2008,-0.304674723
