time,timebound_lower,timebound_upper,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor,natural,wmghg,anthro_nonwmghg
1947.5,1947,1948,0.719917608,0.284999324,0.078509673,0.003785748,-0.152187256,0.249117429,0.000865529,-0.053256984,0.077843536,0.036853761,0.13974227,0.147048301,-0.257400907,0.361874268,0.009109892,0.808154946,1.006018671,0.011599302,0.26416916,1.047479848,-0.159231818
1948.5,1948,1949,0.720430584,0.288587768,0.078706599,0.003504649,-0.159370109,0.258474813,0.000937656,-0.053223564,0.081771972,0.037379454,0.159483922,0.18790114,-0.268951453,0.366615341,0.010220082,0.809159144,1.055340567,0.014737951,0.319858028,1.052409274,-0.162518935
1949.5,1949,1950,0.722448072,0.291408171,0.07889348,-0.000477395,-0.157260042,0.257556318,0.001009783,-0.053078789,0.078782757,0.037793775,0.135981936,0.263661477,-0.268375982,0.37056375,0.011388646,0.813573823,1.103706658,0.013040735,0.366016969,1.058118492,-0.16365707
1950.5,1950,1951,0.726008266,0.293475586,0.079479621,-0.002041627,-0.169222732,0.269733394,0.001095025,-0.053345077,0.085036541,0.038098544,0.09036488,0.278893501,-0.290022147,0.374169233,0.012583388,0.807182649,1.070400009,0.017303913,0.336590694,1.065063795,-0.175843503
1951.5,1951,1952,0.729645229,0.296442493,0.079982182,-0.005284288,-0.165081248,0.266944057,0.001180266,-0.053971612,0.079195109,0.038536512,0.059987112,0.246269525,-0.291735097,0.37864612,0.013843818,0.808109793,1.017640135,0.012790902,0.276283199,1.072870121,-0.182372972
1952.5,1952,1953,0.735947864,0.299703761,0.080659085,-0.007998184,-0.170496035,0.272799533,0.001272065,-0.054593185,0.080480785,0.039019322,0.037382912,0.247015282,-0.301658063,0.383536685,0.015064705,0.811274475,0.997394504,0.013392657,0.254314824,1.083750959,-0.18927022
1953.5,1953,1954,0.743427545,0.305046817,0.081904594,-0.009916384,-0.175851876,0.281885388,0.001376977,-0.055095305,0.082624952,0.039813337,0.023292666,0.263516884,-0.312174683,0.39118358,0.016445189,0.820515537,1.004555739,0.014707561,0.25517473,1.098259267,-0.193468329
1954.5,1954,1955,0.750446217,0.311554262,0.082764366,-0.010252611,-0.178747997,0.288362086,0.001488447,-0.055705984,0.084222001,0.040784526,0.015741072,0.274151714,-0.31834304,0.399859051,0.0180436,0.832269673,1.016446864,0.015734731,0.257251049,1.113261313,-0.195346377
1955.5,1955,1956,0.756570849,0.318695028,0.083949128,-0.013049164,-0.186806561,0.299936823,0.001606474,-0.056254689,0.086776256,0.041856574,0.033717795,0.273344327,-0.33943987,0.409630414,0.019868817,0.834336236,1.037143388,0.017472004,0.274867719,1.128495634,-0.207850909
1956.5,1956,1957,0.761960938,0.327084003,0.085315461,-0.014376611,-0.200624557,0.31497777,0.001737614,-0.05672193,0.094267481,0.043124153,0.107698952,0.10425456,-0.364793283,0.42100538,0.021963127,0.835306485,0.970919262,0.022614145,0.194568186,1.144622258,-0.220181504
1957.5,1957,1958,0.767563564,0.335558945,0.086607529,-0.014602248,-0.20944868,0.327261415,0.001875312,-0.057257625,0.10001967,0.044413602,0.182980449,0.10369557,-0.378375011,0.432665047,0.024367018,0.846804942,1.040942353,0.026869853,0.268853661,1.161216735,-0.224698073
1958.5,1958,1959,0.774321241,0.342217316,0.087645012,-0.010426961,-0.203980735,0.323255313,0.002026124,-0.057449657,0.098625822,0.045433036,0.178155559,0.235544757,-0.37067536,0.442399632,0.026940512,0.86811133,1.165273614,0.026304462,0.380430834,1.177099145,-0.218829998
1959.5,1959,1960,0.783211834,0.347861709,0.088505401,-0.010511071,-0.208612208,0.327805366,0.002183493,-0.05752137,0.10121817,0.046301588,0.127077168,0.272145345,-0.381544117,0.451037332,0.029630019,0.877138371,1.163384975,0.028478469,0.365132244,1.194070718,-0.22478251
1960.5,1960,1961,0.79906224,0.351719625,0.089692094,-0.01084826,-0.21515033,0.33521633,0.002360533,-0.057715496,0.105012887,0.046898306,0.103598179,0.279097916,-0.396694437,0.45849917,0.032698866,0.888986453,1.161154675,0.031388471,0.34863307,1.216804037,-0.233899664
1961.5,1961,1962,0.812062454,0.354739379,0.090973429,-0.018873416,-0.224088412,0.3464006,0.002740262,-0.057899911,0.105111166,0.047367157,0.05019054,0.280073417,-0.416937823,0.46568397,0.036287296,0.894288279,1.117518591,0.031694151,0.297624966,1.236479834,-0.246455784
1962.5,1962,1963,0.826422978,0.362129339,0.092330265,-0.01856386,-0.223183943,0.351569741,0.003183203,-0.058123746,0.105204654,0.04851721,0.028764749,0.280019864,-0.419655318,0.477725126,0.040422905,0.919132459,1.119880691,0.032415583,0.275638744,1.262007195,-0.245405994
1963.5,1963,1964,0.838047184,0.372328174,0.093829009,-0.026083663,-0.239971222,0.374043903,0.003533402,-0.058468574,0.11147682,0.050115327,0.022431819,-0.497256907,-0.453522352,0.493220757,0.045240086,0.928058695,0.253884317,0.037736446,-0.523189865,1.288146897,-0.260525743
1964.5,1964,1965,0.85114777,0.381536368,0.095233417,-0.027477526,-0.232393386,0.375766212,0.003877622,-0.058620279,0.105877421,0.051569692,0.02057299,-0.409586806,-0.451277801,0.508391379,0.050854176,0.955912577,0.388554229,0.034428939,-0.435841297,1.315463483,-0.258735583
1965.5,1965,1966,0.860344529,0.389086192,0.096651896,-0.032230797,-0.236570187,0.387797312,0.004339321,-0.058766279,0.106232228,0.052770614,0.024525223,0.070097512,-0.464509214,0.522513168,0.057222776,0.9727652,0.997846254,0.035582419,0.082359605,1.337889244,-0.263211535
1966.5,1966,1967,0.880776204,0.395214297,0.098260422,-0.034171116,-0.2379662,0.394773602,0.004914513,-0.05882047,0.106665458,0.053751458,0.047620158,0.213478068,-0.471138348,0.536058574,0.064354117,1.002134448,1.167580778,0.036666145,0.232676215,1.370964387,-0.264538392
1967.5,1967,1968,0.892191769,0.401775973,0.099863971,-0.037318096,-0.246024202,0.410971964,0.006047918,-0.059245654,0.11017347,0.054806924,0.075188198,0.251228466,-0.484860829,0.550807674,0.072332505,1.025891344,1.246987235,0.039800134,0.294776368,1.396209229,-0.265584932
1968.5,1968,1969,0.90954305,0.411198966,0.101457237,-0.038967666,-0.246191005,0.420287058,0.007132595,-0.060282627,0.110468362,0.056331351,0.083093803,0.129496461,-0.494207048,0.569202679,0.081301674,1.054501932,1.185076059,0.040242365,0.192125325,1.430782751,-0.268809996
1969.5,1969,1970,0.925947337,0.42071906,0.103059123,-0.039219638,-0.24633629,0.428512657,0.007764487,-0.061045452,0.111771795,0.057883171,0.093178381,0.029425099,-0.501768671,0.588635838,0.091329238,1.086839574,1.145276336,0.041521451,0.116930236,1.465404906,-0.268683884
1970.5,1970,1971,0.955144263,0.432332781,0.104662419,-0.045890366,-0.259701486,0.448807507,0.008081109,-0.061528648,0.116702004,0.05979167,0.09223828,0.204949431,-0.534069104,0.611101609,0.102412232,1.11674938,1.315153031,0.045811675,0.268750412,1.515390922,-0.285052145
1971.5,1971,1972,0.966761388,0.44292388,0.106301526,-0.043657051,-0.264008539,0.460288648,0.009884584,-0.061776984,0.121376319,0.061547746,0.05300413,0.263424751,-0.538175011,0.633371143,0.114428457,1.155139244,1.363190689,0.051165834,0.283822225,1.548336484,-0.277338287
1972.5,1972,1973,1.003712147,0.452457801,0.107967633,-0.046891088,-0.283903853,0.484243516,0.010774786,-0.061772343,0.13213485,0.063141464,0.063917583,0.27523326,-0.569066595,0.655615078,0.127528491,1.197862548,1.42650912,0.060316164,0.305810608,1.60587465,-0.288911963
1973.5,1973,1974,1.052001886,0.459527945,0.109681134,-0.046032302,-0.277519121,0.484746238,0.011520611,-0.062123718,0.130215984,0.064331938,0.036206579,0.269437799,-0.569529074,0.67679784,0.14212385,1.261340157,1.455738693,0.059784657,0.272437529,1.673501582,-0.288072708
1974.5,1974,1975,1.067786008,0.466407902,0.111453186,-0.042830254,-0.277803156,0.48540496,0.011518434,-0.062404914,0.132718126,0.065496934,0.027714889,0.267710251,-0.564713151,0.699336299,0.158289147,1.302743939,1.486852083,0.061902347,0.262088481,1.71054929,-0.281563215
1975.5,1975,1976,1.068945552,0.474444824,0.113281198,-0.038959873,-0.273363845,0.483098124,0.011906916,-0.062418828,0.133318813,0.066865373,0.021268687,0.254731281,-0.553985101,0.723383218,0.174739141,1.336690412,1.50282918,0.063302729,0.243314407,1.73474413,-0.270676143
1976.5,1976,1977,1.082267697,0.483335818,0.115162341,-0.040652341,-0.290717338,0.50034167,0.012284632,-0.062449931,0.143467684,0.068389018,0.01918275,0.255413662,-0.584008362,0.747919467,0.190781823,1.356305289,1.519442956,0.07164311,0.241719808,1.771396327,-0.284908785
1977.5,1977,1978,1.115967864,0.492773974,0.117093563,-0.036940729,-0.293431475,0.509524085,0.013416143,-0.062873325,0.14873502,0.07001789,0.038801124,0.272469788,-0.585209912,0.773034579,0.20666621,1.418090142,1.616015853,0.076572405,0.277684089,1.828432693,-0.27686812
1978.5,1978,1979,1.146694922,0.502464969,0.119102258,-0.032394063,-0.300859087,0.520496843,0.014260751,-0.063484648,0.157092502,0.071702887,0.088663319,0.27565514,-0.591321786,0.798274723,0.222281697,1.474367908,1.723309266,0.083784974,0.330129094,1.882839755,-0.271581937
1979.5,1979,1980,1.178210643,0.512112879,0.121191787,-0.034027451,-0.305104788,0.527919867,0.015219855,-0.063674146,0.159604789,0.073393151,0.144257321,0.244910656,-0.601199153,0.822507279,0.236618758,1.521682217,1.791186939,0.087039972,0.355629198,1.936909532,-0.275259195
1980.5,1980,1981,1.216225681,0.521440508,0.12374486,-0.038891435,-0.302155468,0.528694618,0.015732421,-0.06385767,0.1551981,0.075040435,0.148724253,0.189675943,-0.602410406,0.847147911,0.251107252,1.576986871,1.805502761,0.084729586,0.310313617,1.997696248,-0.276825028
1981.5,1981,1982,1.238267671,0.530165855,0.12694459,-0.037479899,-0.293896849,0.525554473,0.015788109,-0.064078443,0.151059351,0.076593882,0.156633684,0.148605397,-0.584142921,0.871210177,0.265155659,1.633525875,1.836359973,0.082060928,0.281544527,2.042450076,-0.262346895
1982.5,1982,1983,1.251815361,0.538017726,0.131422569,-0.039116893,-0.308753694,0.544376867,0.016469605,-0.064244091,0.160941428,0.078004401,0.088977645,-0.14842938,-0.60255513,0.895370535,0.278995647,1.665513803,1.496759409,0.090560542,-0.091660976,2.078995315,-0.263138524
1983.5,1983,1984,1.282504924,0.544782921,0.133593191,-0.03134717,-0.285547206,0.523539107,0.017201619,-0.064540007,0.150445419,0.079222835,0.089711417,-0.482397001,-0.561921771,0.916544457,0.293015176,1.738160845,1.138508274,0.083432537,-0.44377709,2.129157714,-0.239733192
1984.5,1984,1985,1.31051553,0.550604946,0.13619722,-0.029937467,-0.294241436,0.5346981,0.018785563,-0.064800954,0.157507923,0.080278192,0.037470349,-0.181187411,-0.573232801,0.937241075,0.306924346,1.781522996,1.517874044,0.089934648,-0.179983745,2.176330182,-0.23994136
1985.5,1985,1986,1.337149233,0.556685499,0.138286788,-0.03009172,-0.297897162,0.540659404,0.019838809,-0.064934058,0.160521371,0.081383996,0.021337482,0.034504956,-0.579273534,0.959313914,0.322461648,1.825969322,1.811476947,0.093248352,0.049303112,2.223656086,-0.240065801
1986.5,1986,1987,1.362954436,0.562816072,0.141731582,-0.02597625,-0.300058587,0.549717137,0.021466282,-0.064953296,0.165238665,0.082507338,0.022221071,0.02832236,-0.577884511,0.984084996,0.339449717,1.882842555,1.865080823,0.098332476,0.045128617,2.272461144,-0.228564005
1987.5,1987,1988,1.393701342,0.567635661,0.142455303,-0.028053481,-0.310215269,0.560778812,0.022948353,-0.065032367,0.171730774,0.083389394,0.037582187,0.123065579,-0.597892959,1.00570021,0.357281984,1.921863976,1.996071991,0.104532447,0.140638584,2.323325166,-0.236965202
1988.5,1988,1989,1.438046461,0.573712699,0.145122963,-0.022327451,-0.312509245,0.56973147,0.024634212,-0.065112762,0.178269726,0.0845105,0.076264648,0.189319669,-0.597560044,1.031761014,0.376437925,1.996419307,2.163972331,0.111262992,0.237936977,2.391708468,-0.226406645
1989.5,1989,1990,1.467029356,0.580212157,0.149109383,-0.020665416,-0.308021201,0.572785333,0.026218779,-0.064978111,0.176738307,0.085718159,0.150664282,0.235256969,-0.588962912,1.057237918,0.39324775,2.058886297,2.325792113,0.1118436,0.352818202,2.444511111,-0.214543513
1990.5,1990,1991,1.489525767,0.583822282,0.152613437,-0.021127649,-0.312550053,0.577754747,0.026975459,-0.064635293,0.180499128,0.086394882,0.137981427,0.229850202,-0.596260232,1.077151106,0.40745819,2.095778633,2.348595191,0.115965338,0.33545586,2.485479398,-0.215644496
1991.5,1991,1992,1.513011841,0.590141549,0.155251134,-0.029467166,-0.334806712,0.617265639,0.026787057,-0.064151265,0.198719991,0.087575049,0.121568999,-0.395368564,-0.635696315,1.096186082,0.418781953,2.129360794,1.66607001,0.131612741,-0.326508486,2.526634383,-0.219058223
1992.5,1992,1993,1.525338412,0.593704991,0.157223542,-0.014910775,-0.299481948,0.581677467,0.029583726,-0.06369418,0.17637354,0.088244319,0.102291727,-1.30225354,-0.564845978,1.110482534,0.428528725,2.19868882,0.603000276,0.116897089,-1.260365532,2.552539569,-0.177630854
1993.5,1993,1994,1.538349949,0.59462682,0.158422463,-0.010627988,-0.304064869,0.590193704,0.03235248,-0.063533213,0.18318825,0.088419573,0.065841654,-0.559100325,-0.565801882,1.117919314,0.434388281,2.225429123,1.504781391,0.123967351,-0.546623253,2.572275427,-0.167485136
1994.5,1994,1995,1.564652314,0.597221477,0.160467151,-0.01297987,-0.319435418,0.616523656,0.03445215,-0.063203204,0.198012649,0.088910038,0.039325465,-0.030688803,-0.586896849,1.1266806,0.439125594,2.259535668,2.196426709,0.137545744,-0.001045083,2.606523902,-0.164093276
1995.5,1995,1996,1.596783225,0.599536046,0.162720044,0.005259797,-0.307007916,0.606818187,0.036787736,-0.062830432,0.197867141,0.089349553,0.029841491,0.16559435,-0.548741415,1.135012297,0.443519011,2.331139775,2.431753689,0.139545073,0.170182256,2.64597534,-0.128933861
1996.5,1996,1997,1.627374366,0.600491166,0.165947797,0.004642321,-0.297989061,0.607204908,0.038938727,-0.062564893,0.190861461,0.089537303,0.021828471,0.24422234,-0.53337202,1.142521944,0.447400468,2.383167998,2.536445612,0.135546384,0.23297239,2.683107952,-0.113096712
1997.5,1997,1998,1.646593295,0.602051183,0.169104888,-0.012681337,-0.326502759,0.663337969,0.040922858,-0.06258106,0.211718515,0.089838615,0.035482027,0.269965854,-0.595262973,1.149506913,0.450259862,2.390612014,2.58111364,0.153827082,0.270788565,2.708754845,-0.125938154
1998.5,1998,1999,1.692459623,0.606852615,0.171983236,-0.00700067,-0.323172723,0.652591146,0.042576495,-0.062507467,0.212545739,0.090750004,0.078880431,0.272041395,-0.583537344,1.159293727,0.452920457,2.448234985,2.685151329,0.155896052,0.315823137,2.763077822,-0.120266228
1999.5,1999,2000,1.728451817,0.610409516,0.175691368,-0.001798782,-0.293173869,0.630560071,0.045167504,-0.062565818,0.185426101,0.091431639,0.117798231,0.276405243,-0.526222911,1.16841968,0.455371444,2.524541916,2.79996554,0.135905187,0.35779325,2.807314885,-0.088503867
2000.5,2000,2001,1.748245452,0.610960928,0.179399748,-0.005091305,-0.27997512,0.626247239,0.048723143,-0.062448917,0.172390932,0.091546077,0.161620518,0.277214787,-0.5086574,1.1745907,0.457746699,2.562764243,2.872923507,0.128503309,0.401271575,2.832593712,-0.075448292
2001.5,2001,2002,1.775468206,0.610228899,0.182189673,-0.002493321,-0.280093079,0.631046761,0.049859087,-0.061803046,0.173995453,0.091415328,0.134559656,0.270631246,-0.507527918,1.178451401,0.45976918,2.598431218,2.880583313,0.130802855,0.368936905,2.863151898,-0.068722266
2002.5,2002,2003,1.809693216,0.610612041,0.184596752,-0.011888099,-0.299125997,0.650220375,0.048920031,-0.06099852,0.186604032,0.091494426,0.15190074,0.279121338,-0.54649698,1.182693678,0.461476119,2.609658832,2.916159265,0.140454143,0.393510039,2.900923441,-0.090130243
2003.5,2003,2004,1.852832541,0.612517482,0.187214994,-0.015732082,-0.30694535,0.6549831,0.050677532,-0.060484389,0.189238363,0.091862341,0.07852006,0.258652593,-0.565125336,1.188292136,0.462904215,2.639657512,2.865120003,0.144228543,0.302936409,2.948772644,-0.103834737
2004.5,2004,2005,1.883171864,0.61219219,0.189651503,-0.004792781,-0.309345188,0.666895701,0.057639828,-0.060425624,0.19541008,0.091807489,0.050767591,0.272312876,-0.561685755,1.191793356,0.464494757,2.69052598,2.897988706,0.153578405,0.287972487,2.981963971,-0.085775849
2005.5,2005,2006,1.917045084,0.611235428,0.192298208,-0.004753052,-0.318594385,0.675367672,0.060549764,-0.060405196,0.201834913,0.091633682,0.026971812,0.235133558,-0.580476415,1.19487678,0.465998891,2.714351937,2.864412881,0.160495354,0.229545214,3.018263949,-0.095569588
2006.5,2006,2007,1.953074088,0.611292661,0.195419554,-0.014177537,-0.321855047,0.684873394,0.063071582,-0.059189179,0.199824511,0.09165315,0.024353504,0.209355654,-0.595396414,1.19923704,0.467383509,2.746108852,2.871292708,0.16207339,0.203283397,3.0579306,-0.100959691
2007.5,2007,2008,1.981995127,0.614460433,0.198169732,-0.001716987,-0.318710391,0.691955628,0.066382966,-0.057746722,0.205121742,0.092261167,0.017474546,0.192466678,-0.577754519,1.20658153,0.469114737,2.810560337,2.913716404,0.170271503,0.18108046,3.093527646,-0.070923379
2008.5,2008,2009,2.016873546,0.617388622,0.201494246,0.00117453,-0.30685744,0.685043036,0.067700961,-0.057482583,0.197336466,0.09282674,0.020711479,0.214698374,-0.553343574,1.214239778,0.470868565,2.871080866,2.995636922,0.165717569,0.204171163,3.13517925,-0.050757897
2009.5,2009,2010,2.041119658,0.619625544,0.204078595,0.006155717,-0.291119414,0.673640061,0.065882732,-0.057262608,0.190365687,0.09325981,0.020306089,0.178787332,-0.516929139,1.220238501,0.472323069,2.926126724,3.021962372,0.159178013,0.171643933,3.164859035,-0.025516788
2010.5,2010,2011,2.077826831,0.621982266,0.207302744,0.015102419,-0.296817588,0.686877573,0.072990779,-0.056899927,0.204517776,0.093718355,0.036826257,0.222013439,-0.517467969,1.227049254,0.473905539,2.98664616,3.13643795,0.175864226,0.227350023,3.207620839,-0.006673614
2011.5,2011,2012,2.108184356,0.624411132,0.21100126,0.006043489,-0.291943265,0.691354868,0.07652509,-0.055837192,0.191643028,0.094192903,0.069516447,0.170488244,-0.518102827,1.234295574,0.475414897,3.021719451,3.162810015,0.16930405,0.213634139,3.244633961,-0.004401508
2012.5,2012,2013,2.140998637,0.626675431,0.214180014,0.004483687,-0.297688714,0.699271048,0.077119476,-0.054701313,0.198479505,0.0946354,0.091271763,0.21891405,-0.527084808,1.240631719,0.476652087,3.060166757,3.261854243,0.176732559,0.278823148,3.283288952,-0.004680455
2013.5,2013,2014,2.185218003,0.629090674,0.21755637,0.009236536,-0.280301986,0.688831234,0.079517055,-0.054459721,0.187415566,0.095108282,0.097712588,0.264404429,-0.491500946,1.247561277,0.478074306,3.136465429,3.379409673,0.169768836,0.326792428,3.33398746,0.023015353
2014.5,2014,2015,2.216237155,0.633207324,0.22162285,0.005416171,-0.281870857,0.701558159,0.08285084,-0.054226511,0.19039411,0.095911415,0.10881154,0.217776116,-0.495616397,1.256753406,0.479502184,3.183354285,3.398839726,0.174959309,0.29505071,3.373610936,0.031805192
2015.5,2015,2016,2.253007418,0.638194644,0.224969803,0.001775952,-0.278204088,0.71516959,0.087219791,-0.053927155,0.189566619,0.096883268,0.117981115,0.172813032,-0.488325468,1.266097935,0.480819568,3.247484214,3.434563312,0.17827728,0.263845795,3.419065883,0.053047788
2016.5,2016,2017,2.30711643,0.641847469,0.227896469,0.009080599,-0.257970236,0.696028606,0.09167946,-0.053840721,0.175832946,0.097598928,0.05318564,0.213332249,-0.446974191,1.273896929,0.482266753,3.333399384,3.492463842,0.171419435,0.235637289,3.47990384,0.079782734
2017.5,2017,2018,2.340914189,0.644992061,0.231191956,0.011215497,-0.252938304,0.700497958,0.095919888,-0.053805585,0.175533223,0.098218914,0.033184486,0.244437299,-0.435724331,1.28162356,0.483861541,3.392167226,3.553513567,0.174562247,0.243831168,3.520898981,0.097656429
2018.5,2018,2019,2.378295226,0.648777792,0.235329173,0.007364513,-0.247915603,0.70143838,0.096886044,-0.053634578,0.170324425,0.098967853,0.030146717,0.219675232,-0.429877179,1.2908386,0.485600613,3.443213637,3.580100441,0.171936651,0.218146741,3.566854692,0.103737395
2019.5,2019,2020,2.416575604,0.652467479,0.238670739,-0.000691661,-0.260084238,0.718691611,0.105770746,-0.05316296,0.179474798,0.099697861,0.0296367,0.083817162,-0.453518181,1.298750418,0.486705712,3.480681609,3.509932915,0.185387199,0.098729164,3.61249777,0.101571128
2020.5,2020,2021,2.453256687,0.657767246,0.242816391,0.015402686,-0.226697574,0.692906962,0.052722574,-0.052929083,0.166235166,0.100748026,0.037216144,0.040029583,-0.379638094,1.30783799,0.486824909,3.551782154,3.554884008,0.140592925,0.069749188,3.657678526,0.124653321
2021.5,2021,2022,2.488057643,0.665170091,0.247292848,0.001573213,-0.243551996,0.714945979,0.063435346,-0.052957756,0.173958444,0.10221793,0.056846698,0.141777477,-0.419093163,1.319802623,0.487314673,3.578364413,3.683499547,0.154145368,0.175711635,3.703587477,0.110256915
2022.5,2022,2023,2.524526545,0.672238027,0.251862163,0.014622115,-0.219349794,0.706773642,0.080554702,-0.052936308,0.157552686,0.103629986,0.123893107,-0.026447167,-0.370104402,1.331565267,0.487735687,3.677314939,3.695874867,0.154507591,0.08899408,3.750973359,0.1597163
2023.5,2023,2024,2.559295672,0.676692341,0.255658289,-0.011367091,-0.259828056,0.751685917,0.101393039,-0.05281437,0.187023208,0.104526773,0.197520364,0.210458009,-0.461452192,1.339250597,0.487533908,3.67250343,3.956730496,0.191128879,0.375848818,3.793024486,0.122770303
2024.5,2024,2025,2.611304846,0.680007551,0.259385311,0.006716549,-0.250146322,0.753762931,0.111506771,-0.052760568,0.185651847,0.105199254,0.217320044,0.208152277,-0.426255335,1.346068503,0.487376544,3.774709642,4.070523634,0.197300668,0.393163295,3.8509826,0.167926118
2025.5,2025,2026,2.654373106,0.683209649,0.264278688,0.001918036,-0.225702203,0.723535708,0.116012095,-0.052622064,0.15701094,0.105854664,0.192289945,0.196826653,-0.389135399,1.354254693,0.487816769,3.834738326,4.101797112,0.18017429,0.358691463,3.901431524,0.174002787
