time,timebound_lower,timebound_upper,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1771.5,1771,1772,0.109711917266327,0.230757124559054,0.00128626110335,0.00293948441817,0,-0.001181143408227,6.91556700497258E-05,0.029681960958204,0.010610057198107,0.001551807778438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6711820148341E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004008938398298,0.000975238797129
1772.5,1772,1773,0.086779055938202,0.241160054391258,0.0017845474062,0.004310035787089,0,-0.001291187825142,-0.000133813731498,0.031091700041624,0.011111989755232,0.001625614952534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75076211077797E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003795211131547,0.001021374656165
1773.5,1773,1774,0.050835305938202,0.244655310202165,0.001542181769218,0.003508050665105,0,-0.001406123105032,-4.81850016165733E-05,0.032501105222221,0.011613625192059,0.001699414120523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83034220672184E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003960953728084,0.001067483204957
1774.5,1774,1775,0.010086575469452,0.24582943629906,0.000235255378228,-0.005329388063472,0,-0.001525949247895,0.000872716675659,0.033910176673464,0.012114963974711,0.00177320528671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90992230266571E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005600769532829,0.001113564486351
1775.5,1775,1776,-0.025638766327423,0.246223837754039,0.00133106782104,-0.001473364367644,0,-0.001650666253733,0.000787014948242,0.035318914568681,0.012616006568089,0.001846988455394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98950239861215E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005742003590163,0.001159618543078
1776.5,1776,1777,-0.046793160858673,0.246356319489602,0.001223890541025,0.002251531013141,0,-0.001780274122545,0.000242562639081,0.036727319081071,0.013116753435881,0.001920763630866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06908249455602E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004642059972528,0.001205645417758
1777.5,1777,1778,-0.042986617889923,0.246400821530873,0.001509252710136,-0.003180640027505,0,-0.00191477285433,0.001103646625849,0.038135390383691,0.01361720504056,0.001994530817408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14866259049989E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006423166567117,0.001251645152901
1778.5,1778,1779,0.001646658477265,0.246415766689276,0.001321895223131,-0.006867686254723,0,-0.00205416244909,0.001515857644338,0.03954312864947,0.014117361843395,0.002068290019296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22824268644376E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486646023713,0.001297617790906
1779.5,1779,1780,0.073050540313202,0.246420787070039,0.001334107809215,-0.002452108781362,0,-0.002198442906824,0.000949674624358,0.040950534051196,0.014617224304453,0.002142041240797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30782278238763E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006249195590913,0.001343563374059
1780.5,1780,1781,0.115827346953827,0.246422470098823,0.000493278493713,-0.007926881259898,0,-0.002347614227531,0.001349844967989,0.042357606761529,0.015116792882601,0.002215784486171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38740287833406E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006867690365311,0.001389481944537
1781.5,1781,1782,0.115671341094452,0.246423032581802,0.001270361658885,-0.005638272748029,0,-0.002501676411213,0.001354744613187,0.043764346952989,0.015616068035513,0.00228951975967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46698297427793E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007270342974251,0.00143537354441
1782.5,1782,1783,0.091381228789765,0.24642322954954,0.000880510034779,-0.003684095332573,0,-0.002660629457869,0.000927945487936,0.045170754797963,0.016115050219675,0.002363247065536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54656307022181E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006406915954981,0.001481238215635
1783.5,1783,1784,0.054517044219452,-2.06115245375309,0.000927239588561,-0.002300634889019,0,-0.002824473367499,0.000783990150095,0.046576830468707,0.016613739890388,0.002436966408009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62614316616568E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006458546884177,0.001527076000062
