time,timebounds_lower,timebounds_upper,ghg_p05,ghg_p17,ghg_p50,ghg_p83,ghg_p95,natural_p05,natural_p17,natural_p50,natural_p83,natural_p95,other_human_forcing_p05,other_human_forcing_p17,other_human_forcing_p50,other_human_forcing_p83,other_human_forcing_p95,anthropogenic_p05,anthropogenic_p17,anthropogenic_p50,anthropogenic_p83,anthropogenic_p95,total_p05,total_p17,total_p50,total_p83,total_p95,residual_p05,residual_p17,residual_p50,residual_p83,residual_p95
1850.5,1850,1851,-0.065815431,-0.060536931,-0.054583953,-0.048667026,-0.042015898,0.002471738,0.007011691,0.021160842,0.036915022,0.046649328,0.009329661,0.01556806,0.0285469,0.055125189,0.077362516,-0.041443625,-0.036410998,-0.024686566,-0.00190717,0.017165777,-0.102966762,-0.065843181,-0.016924525,0.032385971,0.068239536,-0.165784646,-0.111744156,-0.044112137,0.023065882,0.0742318
1851.5,1851,1852,-0.064491801,-0.059321413,-0.053490402,-0.047691634,-0.04117226,0.006967401,0.015025879,0.030013517,0.047015637,0.058444772,0.009219014,0.015338772,0.028055883,0.053872292,0.07550963,-0.040517338,-0.035582924,-0.024106764,-0.002029165,0.016483583,-0.094612375,-0.057193531,-0.007786194,0.042026482,0.078094978,-0.000218233,0.054188282,0.13201499,0.206149955,0.256237762
1852.5,1852,1853,-0.063022387,-0.057969484,-0.052271955,-0.046605137,-0.040233767,0.009351095,0.020116603,0.036726431,0.054637353,0.067342554,0.009111531,0.015190944,0.027955471,0.054074265,0.075985345,-0.039417841,-0.034532861,-0.0229864,-0.000595254,0.01821103,-0.088163627,-0.050331488,-0.000189611,0.05039868,0.086992889,-0.000952587,0.057946668,0.126701315,0.19284173,0.245409695
1853.5,1853,1854,-0.06141218,-0.056487022,-0.050935599,-0.045414461,-0.039205645,0.00881406,0.018903862,0.034152941,0.051146006,0.063380397,0.00896363,0.014958468,0.027593007,0.053478678,0.075314745,-0.038263725,-0.03346447,-0.022032811,0.000176033,0.01895129,-0.088629137,-0.051134846,-0.001640718,0.048297069,0.084479324,-0.028708385,0.02030017,0.092217792,0.152484085,0.195214535
1854.5,1854,1855,-0.059730073,-0.054939092,-0.049541166,-0.04417229,-0.038132611,0.003494915,0.007419567,0.017534104,0.031065473,0.040132932,0.008734405,0.014478453,0.02643497,0.050360684,0.070661338,-0.037222274,-0.03261505,-0.021852745,-0.001473429,0.015832443,-0.100870211,-0.064603383,-0.017570833,0.029439371,0.063563245,-0.01729524,0.023316884,0.080705091,0.141786634,0.186702719
1855.5,1855,1856,-0.058031589,-0.053377363,-0.048135219,-0.042919946,-0.037051006,-2.53E-05,0.002308557,0.0125745,0.023978442,0.032006001,0.008529005,0.01401023,0.025265593,0.047145108,0.065855399,-0.036164777,-0.031753592,-0.021672811,-0.003189397,0.012620122,-0.105168454,-0.069288864,-0.023233595,0.022286407,0.055158935,-0.0143161,0.024761494,0.08175263,0.141195924,0.191852705
1856.5,1856,1857,-0.056312272,-0.051797141,-0.046712894,-0.041652799,-0.035956459,0.004759782,0.01030498,0.022098989,0.035700953,0.045185996,0.008305188,0.013628672,0.024540355,0.045598368,0.063666974,-0.035039246,-0.030762185,-0.021006247,-0.003265782,0.01195595,-0.095882591,-0.059749486,-0.013247238,0.032899552,0.065997644,-0.055668613,-0.008615906,0.054317104,0.109800871,0.150046108
1857.5,1857,1858,-0.054483856,-0.050115514,-0.045198219,-0.040303566,-0.034791424,-0.010902234,-0.005645641,0.002703575,0.010054702,0.015369374,0.008101418,0.013213676,0.023597775,0.043218106,0.060155505,-0.03384012,-0.029731014,-0.020486361,-0.004054685,0.010119664,-0.113449294,-0.077950017,-0.03313639,0.01028448,0.041480665,-0.17005095,-0.131444382,-0.07879685,-0.023718429,0.022481052
1858.5,1858,1859,-0.052493117,-0.04828283,-0.043546562,-0.038833014,-0.033521974,-0.045135859,-0.034311472,-0.021795583,-0.011675942,-0.005393391,0.008016213,0.012865065,0.022523878,0.039949648,0.055140625,-0.032450394,-0.028533928,-0.019988163,-0.005530979,0.007051081,-0.139187452,-0.103315948,-0.058068809,-0.016169662,0.014075549,-0.066214786,-0.027675245,0.025649027,0.079731295,0.121051285
1859.5,1859,1860,-0.050345158,-0.046304892,-0.041763067,-0.037245289,-0.032151654,-0.026635484,-0.018526369,-0.0093316,-0.003174214,-0.001237464,0.007808817,0.012409649,0.021427325,0.03713414,0.050866753,-0.03102114,-0.027300931,-0.019383754,-0.006453257,0.004805648,-0.12529027,-0.089773028,-0.04583231,-0.004710451,0.024735652,0.029153333,0.063970987,0.12131741,0.17921578,0.220964252
1860.5,1860,1861,-0.048033926,-0.044175027,-0.039841314,-0.035533648,-0.03067502,-9.20E-05,0.001675145,0.01141305,0.018768495,0.024117099,0.007446016,0.011799303,0.020256113,0.034697311,0.047308817,-0.029578774,-0.026064865,-0.018711348,-0.006900233,0.003334923,-0.102744447,-0.067619473,-0.024004733,0.018119417,0.047940898,-0.096627249,-0.063878737,-0.012020572,0.046574951,0.089279627
1861.5,1861,1862,-0.045577228,-0.041910414,-0.037796277,-0.033711273,-0.029103057,0.006786269,0.014691004,0.026213214,0.038078988,0.046211538,0.007169516,0.01130059,0.019252878,0.032536738,0.044130587,-0.027944904,-0.024613781,-0.017736762,-0.006922361,0.002418506,-0.087816616,-0.052428622,-0.008055049,0.035312724,0.065905944,-0.166384687,-0.118229297,-0.062858031,-0.007907545,0.028325779
1862.5,1862,1863,-0.043023125,-0.039557075,-0.035670942,-0.031816466,-0.027468626,-0.007965001,-0.004200825,0.000632528,0.003733906,0.006425085,0.006979538,0.01094408,0.018515033,0.030942382,0.041761054,-0.0261321,-0.022941744,-0.016401482,-0.006301503,0.00237272,-0.110098085,-0.075103471,-0.032711789,0.00740666,0.035811131,-0.239785465,-0.199813686,-0.146983039,-0.093278354,-0.052951272
1863.5,1863,1864,-0.040386956,-0.037128918,-0.033478335,-0.029861435,-0.025782212,-0.095874184,-0.07913668,-0.057435251,-0.033959321,-0.015546361,0.006738432,0.010602037,0.017998504,0.030257757,0.040934019,-0.024254949,-0.021164251,-0.014748246,-0.004745509,0.003817612,-0.17253678,-0.135847839,-0.08726591,-0.043433098,-0.012557878,-0.012063,0.03718383,0.10249258,0.157502568,0.205808331
1864.5,1864,1865,-0.037650706,-0.034609188,-0.031202492,-0.027831524,-0.024031237,-0.104786725,-0.08890274,-0.066098833,-0.039445705,-0.018052837,0.006568925,0.010331654,0.017565976,0.029676464,0.040377266,-0.022268667,-0.019263931,-0.012922405,-0.002955742,0.005751803,-0.179356864,-0.142629666,-0.093114117,-0.048240678,-0.016295909,-0.11924468,-0.078297301,-0.021221836,0.038086119,0.080813934
1865.5,1865,1866,-0.034833181,-0.032014873,-0.028858734,-0.025740248,-0.022227495,-0.05290113,-0.043221503,-0.030591074,-0.017643385,-0.008234852,0.006390677,0.009910662,0.016574456,0.027348408,0.036898235,-0.020316562,-0.017486481,-0.011636358,-0.002780772,0.004973743,-0.137882172,-0.102480925,-0.057961961,-0.018246491,0.010309504,-0.025497375,0.022736755,0.088195181,0.149599933,0.182791001
1866.5,1866,1867,-0.031953019,-0.029363408,-0.026463364,-0.023601783,-0.020383316,-0.013524948,-0.008833492,-0.00239786,0.001297234,0.010484678,0.006188189,0.009460782,0.015514313,0.024885497,0.033117047,-0.018339862,-0.015694387,-0.0103834,-0.002688668,0.0039581,-0.106850853,-0.071992857,-0.029651365,0.009621106,0.037941956,-0.042455019,-0.004423248,0.04727118,0.099509696,0.140033693
1867.5,1867,1868,-0.029002259,-0.026647033,-0.024008564,-0.021408907,-0.018491741,0.003290931,0.00718016,0.013519674,0.021558376,0.029119957,0.006003729,0.009040822,0.01453283,0.022655674,0.02972451,-0.016298962,-0.013823824,-0.00899409,-0.002298077,0.003443095,-0.088329196,-0.053839161,-0.011794824,0.02847238,0.057060326,-0.097057917,-0.049822679,0.012176284,0.072225263,0.111390153
1868.5,1868,1869,-0.02602909,-0.023911058,-0.021536415,-0.019200293,-0.016586154,0.00697587,0.015219411,0.02574014,0.03550458,0.042815834,0.005693267,0.008378583,0.012948362,0.019062318,0.024111723,-0.014444335,-0.012269521,-0.00831455,-0.003188656,0.001104385,-0.077202534,-0.042771111,-0.000594022,0.040240713,0.069005087,-0.097066497,-0.055810173,0.004818151,0.057666948,0.098629004
1869.5,1869,1870,-0.023135295,-0.021250973,-0.019137665,-0.017060023,-0.014738369,0.007552495,0.016508255,0.027546878,0.037075108,0.043785375,0.005301533,0.007659174,0.011513258,0.01633008,0.020157202,-0.012799944,-0.010885767,-0.007546642,-0.003266015,0.000399284,-0.074502267,-0.040242315,0.001521189,0.041967435,0.070337572,-0.048669594,-0.014685436,0.040219125,0.096057831,0.130747436
1870.5,1870,1871,-0.020344278,-0.018688833,-0.016831763,-0.015005007,-0.012963041,0.007868228,0.017194004,0.028548304,0.038397267,0.045360617,0.004819845,0.006909742,0.010210021,0.014194203,0.017298412,-0.011375248,-0.009615448,-0.006634663,-0.002852009,0.000467105,-0.072227664,-0.038117096,0.003365319,0.043545458,0.071692394,-0.060437041,-0.019503499,0.027232898,0.073073832,0.113841496
1871.5,1871,1872,-0.017630577,-0.016199494,-0.014593398,-0.013009939,-0.011239053,0.010347307,0.02261121,0.037582507,0.050610032,0.059812982,0.004305843,0.006156174,0.00899444,0.012315839,0.014891708,-0.009993785,-0.008321906,-0.005649881,-0.002332391,0.000721487,-0.063784316,-0.02932181,0.013103885,0.05421225,0.083078158,-0.115106668,-0.076852468,-0.025160538,0.025804596,0.065369575
1872.5,1872,1873,-0.014946404,-0.013736937,-0.012377418,-0.011032611,-0.009530782,0.012115204,0.026458038,0.043962818,0.059423954,0.070469747,0.00415498,0.005843811,0.00837878,0.011244042,0.013404038,-0.007618426,-0.006272996,-0.004094162,-0.001377195,0.001197057,-0.057194095,-0.022314517,0.020997529,0.062825079,0.092206031,-0.079994309,-0.042974929,0.008556079,0.059811527,0.10251567
1873.5,1873,1874,-0.012232652,-0.011244925,-0.010130926,-0.009025029,-0.007797024,-0.005120722,0.001378569,0.008206053,0.015040949,0.020127025,0.003466598,0.004838843,0.006837387,0.009096135,0.010872717,-0.006222138,-0.005144818,-0.003402936,-0.001157671,0.001036911,-0.086054975,-0.052397315,-0.01290058,0.02431667,0.050657006,-0.055195917,-0.019611217,0.029572447,0.07671514,0.110446748
1874.5,1874,1875,-0.00944809,-0.008684647,-0.007817666,-0.006954785,-0.006009793,-0.056423289,-0.043572998,-0.029215533,-0.016637897,-0.00767428,0.001534777,0.002795896,0.004474939,0.006387823,0.007964351,-0.006778609,-0.005267158,-0.003333329,-0.001123451,0.000878593,-0.126653285,-0.092358326,-0.050536098,-0.013457817,0.012647736,-0.040524571,-0.010570565,0.035331134,0.082427075,0.11526529
1875.5,1875,1876,-0.006551515,-0.006016159,-0.005399267,-0.004785354,-0.004137382,-0.039398651,-0.032250681,-0.022583168,-0.012956727,-0.005981491,-0.000718291,0.000981475,0.003098402,0.005018615,0.006398244,-0.006746727,-0.004729794,-0.002215614,-0.000118331,0.001491932,-0.116300897,-0.082328361,-0.042082088,-0.006613213,0.019079288,-0.055390145,-0.023494148,0.025080381,0.075772578,0.104656305
1876.5,1876,1877,-0.003586133,-0.003274622,-0.00290055,-0.002529921,-0.002185184,-0.011161653,-0.007786572,-0.00350269,0.000378592,0.001570806,-0.002227283,-0.000494358,0.002068634,0.003678981,0.004722528,-0.005549225,-0.003589171,-0.000749138,0.000914511,0.002085209,-0.094709339,-0.061067328,-0.02249128,0.012668824,0.038116079,-0.120640764,-0.086861501,-0.044230529,0.000945449,0.030939132
1877.5,1877,1878,-0.000699087,-0.000564742,-0.000369374,-0.000174779,-4.27E-05,0.002356086,0.00510895,0.010059839,0.015897131,0.020576383,-0.005582725,-0.002885456,0.000954667,0.002390814,0.003252515,-0.006055785,-0.003295973,0.000580463,0.002055518,0.002953268,-0.079002584,-0.046046168,-0.007827385,0.028274252,0.053990197,0.188864648,0.223281681,0.264039191,0.305697391,0.336951722
1878.5,1878,1879,0.00163689,0.001904029,0.002203932,0.002523048,0.002793289,0.005805013,0.012659502,0.021171982,0.029444382,0.035875677,-0.009457603,-0.005621313,-0.00016595,0.001358929,0.002240397,-0.007046249,-0.003286801,0.001897482,0.003524999,0.004341066,-0.067814038,-0.035212396,0.003256516,0.04027434,0.066479272,0.26837783,0.301262838,0.345868253,0.387798165,0.416354517
1879.5,1879,1880,0.003716026,0.004303902,0.004855676,0.005426317,0.005929922,0.008651221,0.018916737,0.031333676,0.042469783,0.050828015,-0.014242975,-0.008865706,-0.001782687,0.000264867,0.001234232,-0.008885351,-0.003732954,0.002877856,0.004993882,0.005829961,-0.058482385,-0.025853574,0.013335085,0.051317777,0.078260459,-0.039773525,-0.00877404,0.039518381,0.08747082,0.117390899
1880.5,1880,1881,0.005822731,0.006745335,0.007578512,0.008431083,0.009189622,0.009851786,0.021538151,0.03554115,0.048028924,0.057361834,-0.018804889,-0.012119005,-0.003933483,-0.001132266,-3.46E-05,-0.010447127,-0.004143928,0.003367905,0.006140546,0.007096413,-0.054310069,-0.021696249,0.017717677,0.055929646,0.08308353,-0.045274488,-0.017395349,0.025288226,0.069304924,0.099126494
1881.5,1881,1882,0.007998403,0.009266649,0.010397304,0.011547534,0.012573212,0.00909595,0.019839266,0.032740969,0.044744398,0.05391784,-0.022360418,-0.014941502,-0.006023818,-0.002508955,-0.001080517,-0.010880136,-0.00402828,0.00404425,0.007420863,0.008613089,-0.055105447,-0.022850105,0.01585833,0.053393668,0.080081488,0.034848356,0.061421663,0.104939059,0.153886865,0.188088603
1882.5,1882,1883,0.01024263,0.011866874,0.013307204,0.014767066,0.016069575,0.009507821,0.020724229,0.034241058,0.04692715,0.056663321,-0.025229536,-0.017325404,-0.00787435,-0.003743134,-0.001991932,-0.010532705,-0.003385717,0.00504759,0.008940728,0.010388751,-0.052260243,-0.020150338,0.018457655,0.055886567,0.08255488,-0.027061098,0.002664303,0.045903185,0.090683904,0.121028104
1883.5,1883,1884,0.012511259,0.014494681,0.01625008,0.018025926,0.019610482,0.008872396,0.019273109,0.032028734,0.044452144,0.054196654,-0.026232428,-0.018555261,-0.009540021,-0.005034809,-0.00299926,-0.008360983,-0.00161141,0.006291428,0.010457603,0.012155112,-0.051719576,-0.019910384,0.018082861,0.054902603,0.081168195,-0.081888713,-0.050431449,-0.007114036,0.037168888,0.065250939
1884.5,1884,1885,0.014779123,0.017120791,0.019192442,0.021287089,0.023155974,-0.072360521,-0.055402321,-0.03634176,-0.020295817,-0.009365574,-0.02791437,-0.020099505,-0.011042616,-0.006137848,-0.003790911,-0.006866975,-0.000129057,0.007707057,0.012161967,0.014104049,-0.124006313,-0.090792157,-0.049121932,-0.011942149,0.013308589,-0.150106426,-0.126419357,-0.087744737,-0.045307695,-0.015452473
1885.5,1885,1886,0.017109853,0.0198198,0.022217029,0.024638744,0.026799513,-0.187069868,-0.156314903,-0.114190256,-0.06738954,-0.030866118,-0.031368846,-0.022699631,-0.01264939,-0.007115035,-0.004424681,-0.006993158,0.0004239,0.009051545,0.014064699,0.01627282,-0.223440049,-0.181840624,-0.124074314,-0.06745425,-0.025465456,-0.085863047,-0.04507185,0.009275818,0.062274624,0.101563402
1886.5,1886,1887,0.01953606,0.022629957,0.02536618,0.028127134,0.030589948,-0.189068668,-0.160802204,-0.119642282,-0.071325617,-0.032664407,-0.034222011,-0.024837312,-0.013998774,-0.00794165,-0.004952138,-0.006429648,0.001549097,0.010782369,0.016249383,0.01869166,-0.225689973,-0.184739818,-0.127231354,-0.069834637,-0.026187134,-0.031663026,0.00946058,0.063260534,0.114105689,0.150082624
1887.5,1887,1888,0.022055032,0.025547994,0.028636685,0.031749391,0.034525148,-0.175392013,-0.14841835,-0.109904032,-0.065785835,-0.030184625,-0.037365979,-0.027170455,-0.015398048,-0.008777682,-0.005475078,-0.005981584,0.002624196,0.012580115,0.01853042,0.021219447,-0.211845154,-0.171588156,-0.115863805,-0.061443367,-0.0205147,-0.118075951,-0.079058779,-0.026853426,0.023978924,0.059726665
1888.5,1888,1889,0.0246809,0.028590092,0.032046807,0.035525801,0.038626716,-0.144784945,-0.120969199,-0.08738552,-0.052022085,-0.024015547,-0.043077233,-0.031306399,-0.017726454,-0.010136357,-0.0063518,-0.007843295,0.00208064,0.013547196,0.020384335,0.023451686,-0.183316609,-0.145069291,-0.093246093,-0.044546995,-0.00956232,-0.011703148,0.024151425,0.071600656,0.117748197,0.150267499
1889.5,1889,1890,0.0274124,0.031754815,0.035595144,0.039455514,0.042894108,-0.094790592,-0.07689009,-0.051373325,-0.027593005,-0.013139817,-0.048248931,-0.035077776,-0.019992316,-0.011509177,-0.007254968,-0.009071333,0.00202507,0.01473136,0.022363079,0.025801909,-0.138052756,-0.103135415,-0.057154623,-0.015863809,0.012025503,0.092818206,0.120947362,0.163162655,0.207600539,0.239163075
1890.5,1890,1891,0.030215636,0.035002273,0.039236899,0.04348982,0.04727576,-0.062768022,-0.048177267,-0.02921875,-0.011229464,-0.002114831,-0.052460149,-0.038257932,-0.022078246,-0.012833559,-0.008146046,-0.009267524,0.002640692,0.016204387,0.024489335,0.028275188,-0.109175447,-0.075902005,-0.033615555,0.004053176,0.029888776,-0.187019528,-0.157040013,-0.115577559,-0.073981671,-0.043618088
1891.5,1891,1892,0.033075052,0.038313996,0.042951063,0.047605185,0.051746343,-0.041356766,-0.029086578,-0.014335068,-0.00095755,0.005647599,-0.055619823,-0.040949769,-0.024204546,-0.014315778,-0.009189839,-0.008359942,0.003802179,0.017744594,0.026537914,0.030673846,-0.089296849,-0.057054832,-0.017332704,0.018410703,0.043827058,-0.101819074,-0.068493786,-0.024042774,0.017865077,0.048238329
1892.5,1892,1893,0.03600468,0.041707426,0.046757053,0.051822563,0.056328111,-0.01716065,-0.008815902,0.000560924,0.014028316,0.023483132,-0.056310671,-0.042030292,-0.025646578,-0.015499559,-0.010075599,-0.00511235,0.006608413,0.020132412,0.029034905,0.033406929,-0.066810308,-0.035619408,0.002031015,0.036828664,0.062528328,-0.230870416,-0.198153831,-0.151805699,-0.109546574,-0.079729722
1893.5,1893,1894,0.038960128,0.045129749,0.05059516,0.056076834,0.060951578,-0.003584641,-1.22E-05,0.009534981,0.022605735,0.032867396,-0.057681992,-0.043355551,-0.026887808,-0.016417074,-0.010734217,-0.00256432,0.009198999,0.022734254,0.031837244,0.03641716,-0.053315914,-0.022871613,0.013815942,0.048413226,0.073895237,-0.229918875,-0.197086858,-0.150115039,-0.105448299,-0.075410493
1894.5,1894,1895,0.041896586,0.048530012,0.054407318,0.060303335,0.065547713,0.002736714,0.006766685,0.016401429,0.028632913,0.039025878,-0.061911192,-0.046498974,-0.028765927,-0.017524115,-0.011446081,-0.002470446,0.010062308,0.024539526,0.034329345,0.039241876,-0.044270482,-0.014303086,0.021764076,0.056289929,0.081599174,-0.232679983,-0.196531788,-0.149965907,-0.103937664,-0.071767554
1895.5,1895,1896,0.0447924,0.051882487,0.058164882,0.064470241,0.07008067,0.004072141,0.008905849,0.017728243,0.028548093,0.038255204,-0.066823023,-0.050143224,-0.031000445,-0.018886752,-0.01233327,-0.003095913,0.010372327,0.025950225,0.03649912,0.041787053,-0.041195096,-0.011482583,0.023995315,0.058071757,0.082896603,-0.185294409,-0.157658559,-0.118230451,-0.075959364,-0.046174087
1896.5,1896,1897,0.047597638,0.0551279,0.061801718,0.068505507,0.07447392,0.004257758,0.009209505,0.016960899,0.026199075,0.034834513,-0.069023281,-0.052231131,-0.032883343,-0.020292793,-0.013353374,-0.00154822,0.012005432,0.027716416,0.038611168,0.044192365,-0.039453554,-0.009964142,0.024832155,0.058247146,0.08244689,-0.025935037,0.005155244,0.049585012,0.090285913,0.116910693
1897.5,1897,1898,0.050312262,0.058267527,0.06532027,0.072412552,0.078729713,0.006802796,0.014792918,0.02520001,0.035203913,0.043286776,-0.072030133,-0.054873541,-0.035017913,-0.021824755,-0.014447331,-0.000864059,0.012983332,0.029092314,0.040468066,0.046384958,-0.030481029,-0.001311816,0.033372366,0.067054425,0.091500924,-0.015773076,0.018019872,0.064248045,0.105205564,0.138697409
1898.5,1898,1899,0.053034643,0.061416044,0.068849933,0.076332226,0.082999021,0.008977723,0.019582926,0.032809508,0.044529674,0.053280076,-0.076619576,-0.058540933,-0.037563983,-0.023518382,-0.015596961,-0.001473981,0.013031703,0.030013847,0.042100474,0.048430408,-0.022862626,0.006230195,0.04119378,0.075315243,0.100134999,-0.247804271,-0.21353622,-0.170879265,-0.128896865,-0.086548085
1899.5,1899,1900,0.055873044,0.064701129,0.072532116,0.080417661,0.087444576,0.010669059,0.023294484,0.03876513,0.052216287,0.061937168,-0.082087774,-0.063007548,-0.040811271,-0.025751066,-0.017152677,-0.002834657,0.012416711,0.030384179,0.043346941,0.050202412,-0.0172944,0.011791945,0.047185433,0.081666291,0.106795163,-0.121098905,-0.09031183,-0.049268686,-0.004873299,0.030635166
1900.5,1900,1901,0.058852766,0.068151514,0.076399047,0.084703964,0.092105409,0.011603704,0.025332168,0.042002841,0.056594349,0.067068949,-0.087912788,-0.067850798,-0.044464269,-0.028314944,-0.018973971,-0.004433298,0.011582909,0.030538274,0.044454623,0.051902627,-0.014154976,0.014887437,0.050501479,0.08510402,0.110353309,-0.014839275,0.022219426,0.073437944,0.117768769,0.148953829
1901.5,1901,1902,0.061899196,0.071678795,0.080352934,0.089087337,0.096871815,0.012219723,0.026658802,0.044128239,0.059636774,0.070784676,-0.091971048,-0.071512406,-0.047486802,-0.030529599,-0.020561784,-0.004353605,0.011997176,0.031473072,0.046033934,0.053960475,-0.010925632,0.017992362,0.05363088,0.088238252,0.113495777,-0.076083434,-0.041676185,0.01020086,0.056283581,0.086318757
1902.5,1902,1903,0.064974684,0.07523978,0.084345503,0.093515433,0.101688467,0.012350291,0.026913989,0.044538471,0.060519581,0.072104306,-0.095014551,-0.07443246,-0.050046948,-0.032460071,-0.021953718,-0.003365634,0.01317061,0.032950514,0.047969413,0.056287882,-0.008398123,0.020301874,0.055685534,0.090089971,0.115204447,-0.219297385,-0.188562673,-0.138807975,-0.093442619,-0.058955788
1903.5,1903,1904,0.068121992,0.078884308,0.088431096,0.09804608,0.106616102,0.009167958,0.019757672,0.033399489,0.046827832,0.056771011,-0.097883174,-0.077380699,-0.052829108,-0.034640649,-0.023549892,-0.002392149,0.014332884,0.034369712,0.049808837,0.058537712,-0.014761821,0.013164407,0.046645779,0.079430207,0.103309309,-0.304788949,-0.271407445,-0.224253455,-0.179454892,-0.149831486
1904.5,1904,1905,0.071342482,0.082614313,0.092612492,0.102682988,0.111659303,0.007155302,0.015281073,0.026659285,0.038247892,0.047167414,-0.102399705,-0.081409659,-0.056091345,-0.037020194,-0.025239384,-0.002589809,0.014610299,0.035305889,0.051444604,0.060690407,-0.019031431,0.008547254,0.041194416,0.073090602,0.096172558,-0.363464705,-0.329289751,-0.283323345,-0.237765598,-0.204306142
